Altitude(ft),Pressure(Pa),Temperature(f)
-113.80999999999767,101120.0,52.36
-112.16999999999825,101122.0,52.36
-111.13999999999942,101123.25,52.36
-112.36999999999534,101121.75,52.36
-111.35000000000582,101123.0,52.36
-111.75,101122.5,52.36
-106.41999999999825,101129.0,52.36
-109.5,101125.25,52.36
-112.57000000000698,101121.5,52.36
-108.47999999999593,101126.5,52.36
-109.91000000000349,101124.75,52.36
-112.77999999999884,101121.25,52.36
-112.36999999999534,101121.75,52.36
-112.36999999999534,101121.75,52.36
-109.5,101125.25,52.36
-110.72999999999593,101123.75,52.36
-106.83999999999651,101128.5,52.36
-106.41999999999825,101129.0,52.36
-106.22000000000116,101129.25,52.36
-109.5,101125.25,52.36
-108.47999999999593,101126.5,52.36
-110.32000000000698,101124.25,52.36
-112.36999999999534,101121.75,52.36
-110.11999999999534,101124.5,52.36
-111.13999999999942,101123.25,52.36
-108.47999999999593,101126.5,52.36
-109.91000000000349,101124.75,52.36
-115.02999999999884,101118.5,52.36
-107.66000000000349,101127.5,52.36
-108.88999999999942,101126.0,52.36
-111.55000000000291,101122.75,52.36
-107.44999999999709,101127.75,52.47
-107.86000000000058,101127.25,52.47
-107.44999999999709,101127.75,52.47
-110.11999999999534,101124.5,52.36
-111.13999999999942,101123.25,52.36
-108.05999999999767,101127.0,52.47
-106.63000000000466,101128.75,52.47
-109.30000000000291,101125.5,52.47
-108.88999999999942,101126.0,52.47
-111.75,101122.5,52.36
-109.08999999999651,101125.75,52.47
-104.99000000000524,101130.75,52.47
-108.68000000000757,101126.25,52.36
-108.68000000000757,101126.25,52.36
-108.68000000000757,101126.25,52.47
-110.52999999999884,101124.0,52.47
-112.99000000000524,101121.0,52.36
-113.60000000000582,101120.25,52.36
-114.2100000000064,101119.5,52.36
-112.99000000000524,101121.0,52.47
-114.41999999999825,101119.25,52.36
-112.36999999999534,101121.75,52.47
-110.32000000000698,101124.25,52.47
-112.57000000000698,101121.5,52.47
-120.36999999999534,101112.0,52.47
-118.52999999999884,101114.25,52.47
-120.99000000000524,101111.25,52.47
-124.47000000000116,101107.0,52.47
-120.77999999999884,101111.5,52.47
-123.65000000000873,101108.0,52.47
-123.24000000000524,101108.5,52.47
-126.30999999999767,101104.75,52.36
-124.66999999999825,101106.75,52.47
-123.85000000000582,101107.75,52.47
-120.57000000000698,101111.75,52.47
-122.2100000000064,101109.75,52.47
-121.60000000000582,101110.5,52.47
-124.47000000000116,101107.0,52.47
-122.83000000000175,101109.0,52.47
-123.85000000000582,101107.75,52.47
-125.91000000000349,101105.25,52.36
-125.29000000000815,101106.0,52.47
-121.80999999999767,101110.25,52.47
-120.99000000000524,101111.25,52.47
-123.02999999999884,101108.75,52.47
-122.63000000000466,101109.25,52.47
-123.85000000000582,101107.75,52.47
-123.44999999999709,101108.25,52.47
-123.02999999999884,101108.75,52.47
-123.85000000000582,101107.75,52.36
-125.69999999999709,101105.5,52.36
-124.27000000000407,101107.25,52.36
-123.85000000000582,101107.75,52.47
-122.2100000000064,101109.75,52.47
-122.83000000000175,101109.0,52.47
-124.05999999999767,101107.5,52.47
-121.19000000000233,101111.0,52.47
-121.19000000000233,101111.0,52.47
-121.38999999999942,101110.75,52.47
-121.60000000000582,101110.5,52.47
-124.27000000000407,101107.25,52.36
-122.63000000000466,101109.25,52.47
-121.60000000000582,101110.5,52.47
-121.80999999999767,101110.25,52.47
-123.24000000000524,101108.5,52.47
-124.27000000000407,101107.25,52.36
-122.2100000000064,101109.75,52.47
-125.69999999999709,101105.5,52.36
-122.83000000000175,101109.0,52.47
-122.2100000000064,101109.75,52.47
-124.88000000000466,101106.5,52.47
-123.65000000000873,101108.0,52.47
-122.41999999999825,101109.5,52.47
-123.44999999999709,101108.25,52.47
-122.41999999999825,101109.5,52.47
-123.24000000000524,101108.5,52.47
-122.83000000000175,101109.0,52.47
-121.19000000000233,101111.0,52.47
-124.05999999999767,101107.5,52.47
-124.66999999999825,101106.75,52.47
-122.2100000000064,101109.75,52.47
-124.47000000000116,101107.0,52.47
-125.49000000000524,101105.75,52.36
-124.05999999999767,101107.5,52.47
-122.41999999999825,101109.5,52.47
-122.41999999999825,101109.5,52.47
-123.44999999999709,101108.25,52.47
-123.24000000000524,101108.5,52.47
-121.38999999999942,101110.75,52.47
-119.75,101112.75,52.47
-123.02999999999884,101108.75,52.47
-122.2100000000064,101109.75,52.47
-123.44999999999709,101108.25,52.47
-122.41999999999825,101109.5,52.47
-120.16999999999825,101112.25,52.47
-122.83000000000175,101109.0,52.47
-122.83000000000175,101109.0,52.47
-120.77999999999884,101111.5,52.47
-124.88000000000466,101106.5,52.47
-121.60000000000582,101110.5,52.47
-125.08999999999651,101106.25,52.47
-123.02999999999884,101108.75,52.47
-127.13999999999942,101103.75,52.36
-124.05999999999767,101107.5,52.47
-123.65000000000873,101108.0,52.47
-122.01000000000931,101110.0,52.47
-123.44999999999709,101108.25,52.47
-123.24000000000524,101108.5,52.47
-121.38999999999942,101110.75,52.47
-124.88000000000466,101106.5,52.47
-122.2100000000064,101109.75,52.47
-120.77999999999884,101111.5,52.47
-122.41999999999825,101109.5,52.47
-120.99000000000524,101111.25,52.47
-121.19000000000233,101111.0,52.47
-122.01000000000931,101110.0,52.47
-123.85000000000582,101107.75,52.47
-121.80999999999767,101110.25,52.47
-122.41999999999825,101109.5,52.47
-123.24000000000524,101108.5,52.47
-120.99000000000524,101111.25,52.47
-125.69999999999709,101105.5,52.36
-122.83000000000175,101109.0,52.47
-121.38999999999942,101110.75,52.47
-117.08999999999651,101116.0,52.47
-120.99000000000524,101111.25,52.47
-120.77999999999884,101111.5,52.47
-122.83000000000175,101109.0,52.47
-125.08999999999651,101106.25,52.47
-120.16999999999825,101112.25,52.47
-120.99000000000524,101111.25,52.47
-123.24000000000524,101108.5,52.47
-125.69999999999709,101105.5,52.47
-124.27000000000407,101107.25,52.47
-124.27000000000407,101107.25,52.47
-124.05999999999767,101107.5,52.47
-122.41999999999825,101109.5,52.47
-122.83000000000175,101109.0,52.47
-122.63000000000466,101109.25,52.47
-123.24000000000524,101108.5,52.47
-121.38999999999942,101110.75,52.47
-127.54000000000815,101103.25,52.47
-123.65000000000873,101108.0,52.47
-121.60000000000582,101110.5,52.47
-124.66999999999825,101106.75,52.47
-123.65000000000873,101108.0,52.47
-122.63000000000466,101109.25,52.47
-122.63000000000466,101109.25,52.47
-123.02999999999884,101108.75,52.47
-125.69999999999709,101105.5,52.47
-122.41999999999825,101109.5,52.47
-121.60000000000582,101110.5,52.47
-124.88000000000466,101106.5,52.47
-124.47000000000116,101107.0,52.47
-124.05999999999767,101107.5,52.47
-121.38999999999942,101110.75,52.47
-124.66999999999825,101106.75,52.47
-124.05999999999767,101107.5,52.47
-127.13999999999942,101103.75,52.47
-126.11000000000058,101105.0,52.47
-125.69999999999709,101105.5,52.47
-130.82000000000698,101099.25,52.47
-126.11000000000058,101105.0,52.47
-123.65000000000873,101108.0,52.47
-126.11000000000058,101105.0,52.47
-126.52000000000407,101104.5,52.47
-126.52000000000407,101104.5,52.47
-124.66999999999825,101106.75,52.47
-121.60000000000582,101110.5,52.47
-123.02999999999884,101108.75,52.47
-124.88000000000466,101106.5,52.47
-125.49000000000524,101105.75,52.47
-121.60000000000582,101110.5,52.47
-128.97999999999593,101101.5,52.47
-126.52000000000407,101104.5,52.47
-123.44999999999709,101108.25,52.47
-124.27000000000407,101107.25,52.47
-123.65000000000873,101108.0,52.47
-124.27000000000407,101107.25,52.47
-124.27000000000407,101107.25,52.47
-122.63000000000466,101109.25,52.47
-123.24000000000524,101108.5,52.47
-123.85000000000582,101107.75,52.47
-125.29000000000815,101106.0,52.47
-124.88000000000466,101106.5,52.47
-123.02999999999884,101108.75,52.47
-121.19000000000233,101111.0,52.47
-125.08999999999651,101106.25,52.47
-125.29000000000815,101106.0,52.47
-125.49000000000524,101105.75,52.47
-125.69999999999709,101105.5,52.47
-123.02999999999884,101108.75,52.47
-123.24000000000524,101108.5,52.47
-123.85000000000582,101107.75,52.47
-125.29000000000815,101106.0,52.47
-126.11000000000058,101105.0,52.47
-127.33999999999651,101103.5,52.47
-125.49000000000524,101105.75,52.47
-124.66999999999825,101106.75,52.59
-128.1600000000035,101102.5,52.47
-128.97999999999593,101101.5,52.47
-129.8000000000029,101100.5,52.47
-127.54000000000815,101103.25,52.59
-130.82000000000698,101099.25,52.47
-126.11000000000058,101105.0,52.47
-125.69999999999709,101105.5,52.59
-130.2100000000064,101100.0,52.47
-128.36000000000058,101102.25,52.47
-127.9600000000064,101102.75,52.47
-127.75,101103.0,52.47
-125.29000000000815,101106.0,52.59
-126.93000000000757,101104.0,52.47
-125.49000000000524,101105.75,52.47
-125.49000000000524,101105.75,52.59
-127.33999999999651,101103.5,52.47
-125.91000000000349,101105.25,52.59
-125.29000000000815,101106.0,52.59
-126.11000000000058,101105.0,52.59
-129.8000000000029,101100.5,52.59
-125.49000000000524,101105.75,52.59
-125.91000000000349,101105.25,52.59
-122.83000000000175,101109.0,52.59
-127.9600000000064,101102.75,52.59
-129.18000000000757,101101.25,52.59
-127.75,101103.0,52.59
-128.77999999999884,101101.75,52.59
-124.47000000000116,101107.0,52.59
-130.2100000000064,101100.0,52.59
-127.33999999999651,101103.5,52.59
-122.2100000000064,101109.75,52.59
-122.41999999999825,101109.5,52.59
-124.05999999999767,101107.5,52.59
-121.19000000000233,101111.0,52.59
-124.27000000000407,101107.25,52.59
-125.29000000000815,101106.0,52.59
-125.29000000000815,101106.0,52.59
-123.65000000000873,101108.0,52.59
-126.72000000000116,101104.25,52.59
-125.29000000000815,101106.0,52.59
-127.9600000000064,101102.75,52.59
-127.13999999999942,101103.75,52.59
-127.75,101103.0,52.59
-129.8000000000029,101100.5,52.59
-125.91000000000349,101105.25,52.59
-123.65000000000873,101108.0,52.7
-128.1600000000035,101102.5,52.59
-127.13999999999942,101103.75,52.7
-126.30999999999767,101104.75,52.59
-127.9600000000064,101102.75,52.59
-126.30999999999767,101104.75,52.7
-128.77999999999884,101101.75,52.59
-125.69999999999709,101105.5,52.7
-127.9600000000064,101102.75,52.59
-130.2100000000064,101100.0,52.59
-130.0,101100.25,52.59
-131.44000000000233,101098.5,52.7
-126.93000000000757,101104.0,52.7
-128.77999999999884,101101.75,52.7
-127.75,101103.0,52.7
-126.11000000000058,101105.0,52.7
-127.13999999999942,101103.75,52.7
-125.69999999999709,101105.5,52.7
-126.30999999999767,101104.75,52.7
-128.97999999999593,101101.5,52.7
-131.24000000000524,101098.75,52.7
-126.93000000000757,101104.0,52.7
-124.47000000000116,101107.0,52.7
-125.29000000000815,101106.0,52.7
-126.93000000000757,101104.0,52.7
-123.85000000000582,101107.75,52.7
-122.2100000000064,101109.75,52.7
-127.54000000000815,101103.25,52.7
-124.88000000000466,101106.5,52.7
-125.69999999999709,101105.5,52.7
-126.52000000000407,101104.5,52.7
-123.24000000000524,101108.5,52.7
-127.9600000000064,101102.75,52.7
-126.11000000000058,101105.0,52.7
-126.30999999999767,101104.75,52.7
-130.0,101100.25,52.7
-127.75,101103.0,52.7
-125.69999999999709,101105.5,52.7
-125.69999999999709,101105.5,52.7
-127.75,101103.0,52.7
-126.93000000000757,101104.0,52.7
-123.44999999999709,101108.25,52.7
-124.66999999999825,101106.75,52.7
-131.24000000000524,101098.75,52.7
-127.9600000000064,101102.75,52.7
-127.33999999999651,101103.5,52.7
-127.9600000000064,101102.75,52.81
-125.69999999999709,101105.5,52.81
-126.72000000000116,101104.25,52.81
-128.36000000000058,101102.25,52.81
-129.38999999999942,101101.0,52.7
-129.60000000000582,101100.75,52.7
-127.54000000000815,101103.25,52.81
-124.05999999999767,101107.5,52.81
-127.75,101103.0,52.81
-125.69999999999709,101105.5,52.81
-127.75,101103.0,52.81
-128.77999999999884,101101.75,52.81
-125.29000000000815,101106.0,52.81
-124.66999999999825,101106.75,52.81
-125.49000000000524,101105.75,52.81
-123.24000000000524,101108.5,52.81
-126.30999999999767,101104.75,52.81
-124.66999999999825,101106.75,52.81
-123.65000000000873,101108.0,52.81
-127.54000000000815,101103.25,52.81
-127.9600000000064,101102.75,52.81
-130.61999999999534,101099.5,52.81
-127.9600000000064,101102.75,52.81
-126.72000000000116,101104.25,52.81
-129.38999999999942,101101.0,52.81
-130.61999999999534,101099.5,52.81
-126.52000000000407,101104.5,52.81
-126.11000000000058,101105.0,52.81
-126.93000000000757,101104.0,52.81
-123.44999999999709,101108.25,52.81
-126.93000000000757,101104.0,52.81
-124.88000000000466,101106.5,52.81
-125.49000000000524,101105.75,52.81
-126.11000000000058,101105.0,52.81
-126.72000000000116,101104.25,52.81
-126.93000000000757,101104.0,52.81
-133.08000000000175,101096.5,52.81
-131.24000000000524,101098.75,52.81
-127.54000000000815,101103.25,52.81
-126.11000000000058,101105.0,52.81
-126.30999999999767,101104.75,52.81
-129.8000000000029,101100.5,52.81
-126.52000000000407,101104.5,52.92
-125.49000000000524,101105.75,52.81
-122.83000000000175,101109.0,52.92
-124.27000000000407,101107.25,52.92
-122.83000000000175,101109.0,52.92
-123.85000000000582,101107.75,52.92
-122.63000000000466,101109.25,52.92
-124.66999999999825,101106.75,52.92
-124.05999999999767,101107.5,52.92
-125.29000000000815,101106.0,52.92
-125.49000000000524,101105.75,52.81
-123.65000000000873,101108.0,52.92
-120.99000000000524,101111.25,52.92
-124.47000000000116,101107.0,52.92
-121.60000000000582,101110.5,52.92
-124.05999999999767,101107.5,52.92
-126.72000000000116,101104.25,52.81
-124.27000000000407,101107.25,52.92
-125.69999999999709,101105.5,52.92
-125.91000000000349,101105.25,52.92
-123.24000000000524,101108.5,52.92
-123.85000000000582,101107.75,52.92
-125.91000000000349,101105.25,52.92
-124.47000000000116,101107.0,52.92
-129.8000000000029,101100.5,52.92
-127.13999999999942,101103.75,52.92
-122.41999999999825,101109.5,52.92
-123.65000000000873,101108.0,52.92
-122.83000000000175,101109.0,52.92
-124.66999999999825,101106.75,52.92
-121.38999999999942,101110.75,52.92
-125.08999999999651,101106.25,52.92
-122.83000000000175,101109.0,52.92
-124.47000000000116,101107.0,52.92
-124.47000000000116,101107.0,52.92
-121.38999999999942,101110.75,52.92
-124.66999999999825,101106.75,52.92
-123.02999999999884,101108.75,52.92
-122.2100000000064,101109.75,52.92
-121.60000000000582,101110.5,52.92
-123.24000000000524,101108.5,52.92
-122.83000000000175,101109.0,52.92
-124.27000000000407,101107.25,52.92
-123.85000000000582,101107.75,52.92
-122.41999999999825,101109.5,52.92
-121.38999999999942,101110.75,52.92
-125.49000000000524,101105.75,52.92
-128.57000000000698,101102.0,52.92
-125.91000000000349,101105.25,52.92
-127.33999999999651,101103.5,52.92
-126.93000000000757,101104.0,52.92
-126.11000000000058,101105.0,52.92
-124.05999999999767,101107.5,52.92
-126.52000000000407,101104.5,52.92
-122.63000000000466,101109.25,52.92
-125.29000000000815,101106.0,52.92
-123.65000000000873,101108.0,52.92
-124.05999999999767,101107.5,52.92
-127.33999999999651,101103.5,52.92
-126.30999999999767,101104.75,52.92
-123.44999999999709,101108.25,52.92
-126.11000000000058,101105.0,52.92
-123.85000000000582,101107.75,52.92
-124.88000000000466,101106.5,52.92
-125.91000000000349,101105.25,52.92
-125.69999999999709,101105.5,52.92
-125.08999999999651,101106.25,52.92
-123.44999999999709,101108.25,52.92
-124.88000000000466,101106.5,52.92
-125.29000000000815,101106.0,52.92
-125.08999999999651,101106.25,52.92
-123.65000000000873,101108.0,53.04
-127.75,101103.0,52.92
-126.93000000000757,101104.0,52.92
-122.41999999999825,101109.5,53.04
-126.52000000000407,101104.5,52.92
-122.83000000000175,101109.0,52.92
-123.02999999999884,101108.75,52.92
-126.52000000000407,101104.5,52.92
-124.27000000000407,101107.25,52.92
-123.65000000000873,101108.0,52.92
-124.27000000000407,101107.25,52.92
-122.01000000000931,101110.0,52.92
-125.29000000000815,101106.0,52.92
-125.29000000000815,101106.0,52.92
-125.29000000000815,101106.0,52.92
-123.24000000000524,101108.5,53.04
-124.27000000000407,101107.25,52.92
-126.11000000000058,101105.0,52.92
-125.08999999999651,101106.25,52.92
-122.01000000000931,101110.0,53.04
-122.41999999999825,101109.5,53.04
-123.44999999999709,101108.25,52.92
-120.16999999999825,101112.25,53.04
-126.30999999999767,101104.75,52.92
-123.24000000000524,101108.5,52.92
-125.49000000000524,101105.75,53.04
-125.08999999999651,101106.25,52.92
-123.02999999999884,101108.75,53.04
-123.02999999999884,101108.75,53.04
-126.72000000000116,101104.25,52.92
-123.24000000000524,101108.5,53.04
-126.11000000000058,101105.0,52.92
-128.1600000000035,101102.5,52.92
-124.27000000000407,101107.25,53.04
-126.30999999999767,101104.75,52.92
-124.27000000000407,101107.25,53.04
-124.88000000000466,101106.5,52.92
-125.49000000000524,101105.75,52.92
-124.66999999999825,101106.75,53.04
-125.91000000000349,101105.25,52.92
-127.54000000000815,101103.25,52.92
-125.69999999999709,101105.5,52.92
-123.85000000000582,101107.75,53.04
-124.05999999999767,101107.5,53.04
-124.66999999999825,101106.75,53.04
-125.91000000000349,101105.25,52.92
-122.41999999999825,101109.5,53.04
-122.41999999999825,101109.5,53.04
-122.41999999999825,101109.5,53.04
-124.05999999999767,101107.5,53.04
-124.66999999999825,101106.75,53.04
-125.29000000000815,101106.0,53.04
-124.47000000000116,101107.0,53.04
-125.49000000000524,101105.75,53.04
-121.80999999999767,101110.25,53.04
-124.66999999999825,101106.75,53.04
-121.60000000000582,101110.5,53.04
-120.57000000000698,101111.75,53.04
-122.83000000000175,101109.0,53.04
-123.65000000000873,101108.0,53.04
-121.19000000000233,101111.0,53.04
-123.65000000000873,101108.0,53.04
-125.08999999999651,101106.25,53.04
-122.2100000000064,101109.75,53.04
-124.05999999999767,101107.5,53.04
-124.05999999999767,101107.5,53.04
-122.41999999999825,101109.5,53.04
-125.08999999999651,101106.25,53.04
-124.05999999999767,101107.5,53.04
-123.44999999999709,101108.25,53.04
-122.41999999999825,101109.5,53.04
-123.85000000000582,101107.75,53.04
-123.02999999999884,101108.75,53.04
-123.02999999999884,101108.75,53.04
-126.52000000000407,101104.5,53.04
-123.85000000000582,101107.75,53.04
-126.93000000000757,101104.0,53.04
-122.01000000000931,101110.0,53.04
